Provincia,Partido,Localidad,Link Indec,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general
BUENOS AIRES,Olavarría,Sierras Bayas,6595110,272000000.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,273.0
BUENOS AIRES,Olavarría,Villa Alfredo Fortabat,6595120,195000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0
BUENOS AIRES,Olavarría,Colonia Hinojo,6595070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0
BUENOS AIRES,OTROS,OTROS,Sin Datos,7000000.0,0.0,0.0,0.0,279800.0,0.0,0.0,0.0,27.99
BUENOS AIRES,Patagones,Bahía San Blas,6602010,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,40.0,5.0
BUENOS AIRES,Patagones,Carmen de Patagones,6602030,11100000.0,0.0,260000.0,416000.0,29000.0,1000.0,0.0,130.0,5.34
BUENOS AIRES,Patagones,José B. Casas,6602040,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,50.0,6.0
BUENOS AIRES,Patagones,Juan A. Pradere,6602050,0.0,8400000.0,0.0,0.0,1000.0,0.0,0.0,40.0,89.0
BUENOS AIRES,Patagones,Stroeder,6602060,0.0,0.0,10000.0,4520000.0,1000.0,0.0,0.0,1730.0,627.0
BUENOS AIRES,Patagones,Villalonga,6602070,117000000.0,0.0,70000.0,7490000.0,0.0,0.0,0.0,2450.0,1.12
BUENOS AIRES,Pehuajó,Chiclana,6609080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,9.0
BUENOS AIRES,Pehuajó,Francisco Madero,6609030,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,30.0,4.0
BUENOS AIRES,Pehuajó,Juan José Paso,6609040,0.0,0.0,0.0,280000.0,0.0,0.0,0.0,3850.0,413.0
BUENOS AIRES,Pehuajó,Magdala,6609050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,7.0
BUENOS AIRES,Pehuajó,Mones Cazón,6609060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0
BUENOS AIRES,Pehuajó,Pehuajó,6609080,43500000.0,100000.0,680000.0,50000.0,69000.0,0.0,0.0,2650.0,4.75
BUENOS AIRES,Pehuajó,San Esteban,6609020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0
BUENOS AIRES,Pehuajó,Capitán Castro,6609010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0
BUENOS AIRES,Pehuajó,Inocencio Sosa,6609035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0
BUENOS AIRES,Pehuajó,Nueva Plata,6609070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0
BUENOS AIRES,Pehuajó,San Bernardo  (Est. Guanaco),6609090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0
BUENOS AIRES,Pellegrini,Pellegrini,6616030,311000000.0,79700000.0,50000.0,0.0,0.0,3000.0,0.0,320.0,1.15
BUENOS AIRES,Pergamino,Acevedo,6623010,115000000.0,15300000.0,0.0,0.0,0.0,0.0,0.0,1840.0,452.0
BUENOS AIRES,Pergamino,Fontezuela,6623020,22000000.0,0.0,0.0,1070000.0,1000.0,0.0,0.0,100.0,140.0
BUENOS AIRES,Pergamino,Guerrico,6623030,0.0,6100000.0,0.0,0.0,0.0,1000.0,0.0,540.0,116.0
BUENOS AIRES,Pergamino,Juan A. de la Peña,6623040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,51.0
BUENOS AIRES,Pergamino,Juan Anchorena  (Est. Urquiza),6623050,48000000.0,0.0,0.0,2510000.0,2000.0,0.0,0.0,150.0,316.0
BUENOS AIRES,Pergamino,La Violeta,6623060,346000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.0
BUENOS AIRES,Pergamino,Manuel Ocampo,6623070,0.0,0.0,0.0,4480000.0,0.0,0.0,0.0,440.0,492.0
BUENOS AIRES,Pergamino,Mariano H. Alfonzo  (Est. San Patricio),6623090,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1.0
BUENOS AIRES,Pergamino,Pergamino,6623100,25600000.0,18810000.0,820000.0,12000.0,82000.0,2000.0,0.0,5240.0,23.27
BUENOS AIRES,Pergamino,Pinzón,6623110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0
BUENOS AIRES,Pergamino,Rancagua,6623120,109000000.0,0.0,0.0,1020000.0,0.0,0.0,0.0,0.0,211.0
BUENOS AIRES,Pergamino,Villa San José,6623140,0.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,3.0
BUENOS AIRES,Pila,Casalins,6630010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,5.0
BUENOS AIRES,Pila,Pila,6630020,0.0,0.0,10000.0,230000.0,0.0,0.0,0.0,510.0,75.0
BUENOS AIRES,Pilar,Del Viso,6638040,186600000.0,3370000.0,0.0,170000.0,1000.0,0.0,0.0,5530.0,22.6
BUENOS AIRES,Pilar,Fátima,6638040,396000000.0,8400000.0,0.0,259000.0,0.0,0.0,0.0,10.0,3.07
BUENOS AIRES,Pilar,La Lonja,6638040,32900000.0,1440000.0,0.0,200000.0,0.0,0.0,0.0,4670.0,5.21
BUENOS AIRES,Pilar,Los Cachorros,6638040,0.0,3270000.0,0.0,0.0,0.0,0.0,0.0,0.0,3.27
BUENOS AIRES,Pilar,Manzanares,6638040,0.0,69100000.0,0.0,30000.0,0.0,0.0,0.0,30.0,697.0
BUENOS AIRES,Pilar,Maquinista F. Savio (oeste),6638040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.0,54.0
BUENOS AIRES,Pilar,OTROS,Sin Datos,0.0,100000.0,0.0,50000.0,0.0,0.0,0.0,2680.0,274.0
BUENOS AIRES,Pilar,Pilar,6638040,29500000.0,26910000.0,350000.0,1265000.0,663000.0,4000.0,9000.0,6300.0,43.92
BUENOS AIRES,Pilar,Presidente Derqui,6638040,15600000.0,5770000.0,0.0,820000.0,0.0,0.0,0.0,6040.0,8.02
BUENOS AIRES,Pilar,Santa Teresa,6638040,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,2.0
BUENOS AIRES,Pilar,Tortuguitas,6638040,0.0,0.0,0.0,20000.0,0.0,2000.0,0.0,30.0,7.0
BUENOS AIRES,Pilar,Villa Astolfi,6638040,0.0,1450000.0,0.0,30000.0,0.0,0.0,0.0,90.0,1.47
BUENOS AIRES,Pilar,Villa Rosa,6638040,616000000.0,7420000.0,30000.0,3270000.0,0.0,0.0,36000.0,4410.0,9.17
BUENOS AIRES,Pilar,Zelaya,6638040,29000000.0,800000.0,0.0,0.0,2000.0,0.0,0.0,50.0,44.0
BUENOS AIRES,Pilar,Manuel Alberti,6638040,0.0,1840000.0,0.0,5380000.0,0.0,0.0,0.0,0.0,2.38
BUENOS AIRES,Pinamar,Pinamar,6644010,91700000.0,2830000.0,0.0,1481000.0,1000.0,3000.0,0.0,0.0,27.81
BUENOS AIRES,Pinamar,Carilo,6644010,0.0,74200000.0,0.0,0.0,0.0,0.0,0.0,0.0,742.0
BUENOS AIRES,Presidente Perón,Guernica,6648010,77000000.0,13360000.0,80000.0,624000.0,8000.0,0.0,0.0,1150.0,19.8
BUENOS AIRES,Puán,Bordenave,6651020,0.0,0.0,0.0,1720000.0,0.0,1000.0,0.0,1590.0,332.0
BUENOS AIRES,Puán,Darregueira,6651030,238000000.0,94600000.0,10000.0,111000.0,0.0,0.0,0.0,870.0,2.38
BUENOS AIRES,Puán,Puán,6651080,0.0,210000.0,0.0,10000.0,0.0,1000.0,0.0,920.0,2.19
BUENOS AIRES,Puán,Villa Iris,6651110,0.0,0.0,0.0,6110000.0,0.0,0.0,0.0,2320.0,843.0
BUENOS AIRES,Puán,San Germán,6651090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,53.0
BUENOS AIRES,Punta Indio,Pipinas,6655030,0.0,11400000.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0
BUENOS AIRES,Punta Indio,Verónica,6655050,227000000.0,81600000.0,0.0,60000.0,0.0,0.0,0.0,0.0,1.05
BUENOS AIRES,Punta Indio,Punta Indio,6655040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150.0,115.0
BUENOS AIRES,Quilmes,Bernal,6658010,135000000.0,21190000.0,690000.0,949000.0,75000.0,1000.0,0.0,0.0,30.96
BUENOS AIRES,Quilmes,Bernal Oeste,6658010,71000000.0,3650000.0,30000.0,179000.0,28000.0,0.0,0.0,0.0,5.54
BUENOS AIRES,Quilmes,Don Bosco,6658010,0.0,3020000.0,0.0,30000.0,1000.0,0.0,0.0,0.0,3.03
BUENOS AIRES,Quilmes,Ezpeleta,6658010,112000000.0,13420000.0,80000.0,255000.0,16000.0,0.0,0.0,3190.0,16.42
BUENOS AIRES,Quilmes,Ezpeleta Oeste,6658010,48000000.0,1480000.0,80000.0,393000.0,16000.0,0.0,0.0,0.0,5.47
BUENOS AIRES,Quilmes,Quilmes,6658010,88000000.0,48960000.0,780000.0,1232000.0,172000.0,2000.0,0.0,1410.0,61.76
BUENOS AIRES,Quilmes,Quilmes Oeste,6658010,113000000.0,7660000.0,480000.0,137000.0,40000.0,0.0,0.0,20.0,21.56
BUENOS AIRES,Quilmes,San Francisco Solano,6658010,0.0,11430000.0,0.0,330000.0,30000.0,0.0,0.0,1140.0,11.61
BUENOS AIRES,Quilmes,Villa La Florida,6658010,22000000.0,5210000.0,50000.0,691000.0,0.0,0.0,0.0,1140.0,12.26
BUENOS AIRES,Ramallo,EL PARAÍSO,6665010,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,0.0,30.0
BUENOS AIRES,Ramallo,OTROS,Sin Datos,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,10.0
BUENOS AIRES,Ramallo,Pérez Millán,6665030,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,1.0
BUENOS AIRES,Ramallo,RAMALLO,6665040,374000000.0,1140000.0,0.0,10000.0,11800.0,1000.0,0.0,20.0,2.69
BUENOS AIRES,Ramallo,VILLA RAMALLO,6665060,501000000.0,1940000.0,0.0,10000.0,327000.0,0.0,0.0,0.0,2.77
BUENOS AIRES,Rauch,OTROS,Sin Datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,15.0
BUENOS AIRES,Rauch,Rauch,6672010,1000000.0,0.0,80000.0,5140000.0,0.0,1000.0,0.0,930.0,1.62
BUENOS AIRES,Rivadavia,América,6679010,577000000.0,92800000.0,0.0,177000.0,1000.0,1000.0,0.0,8100.0,4.09
BUENOS AIRES,Rivadavia,Fortín Olavarría,6679020,272000000.0,0.0,0.0,2050000.0,0.0,0.0,0.0,0.0,477.0
BUENOS AIRES,Rivadavia,González Moreno,6679030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0
BUENOS AIRES,Rivadavia,Sansinena,6679070,0.0,0.0,0.0,1960000.0,0.0,0.0,0.0,1750.0,371.0
BUENOS AIRES,Rojas,Las Carabelas,6686020,0.0,0.0,0.0,1950000.0,0.0,1000.0,0.0,470.0,243.0
BUENOS AIRES,Rojas,Rojas,6686060,595000000.0,3540000.0,20000.0,116000.0,0.0,0.0,0.0,148.0,6.77
BUENOS AIRES,Rojas,Rafael Obligado,6686040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,26.0
BUENOS AIRES,Roque Pérez,Carlos Beguerie,6693010,0.0,0.0,0.0,1560000.0,0.0,0.0,0.0,390.0,195.0
BUENOS AIRES,Roque Pérez,Roque Pérez,6693020,191000000.0,53100000.0,10000.0,161000.0,0.0,0.0,0.0,2930.0,2.63
BUENOS AIRES,Saavedra,Espartillar,6700040,0.0,0.0,0.0,3140000.0,0.0,0.0,0.0,790.0,393.0
BUENOS AIRES,Saavedra,Pigüé,6700060,191000000.0,0.0,30000.0,466000.0,0.0,0.0,0.0,0.0,4.86
BUENOS AIRES,Saavedra,Saavedra,6700070,0.0,0.0,0.0,90000.0,0.0,0.0,0.0,230.0,32.0
BUENOS AIRES,Saavedra,Goyena,6700050,0.0,0.0,0.0,440000.0,0.0,0.0,0.0,0.0,44.0
BUENOS AIRES,Saavedra,Arroyo Corto,6700010,0.0,0.0,0.0,2590000.0,0.0,0.0,0.0,0.0,259.0
BUENOS AIRES,Saladillo,Del Carril,6707040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0
BUENOS AIRES,Saladillo,Saladillo,6707060,604000000.0,4670000.0,0.0,432000.0,47000.0,0.0,0.0,3920.0,10.03
BUENOS AIRES,Saladillo,Cazón,6707030,0.0,0.0,0.0,450000.0,0.0,0.0,0.0,0.0,45.0
BUENOS AIRES,Saladillo,Alvarez de Toledo,6707010,0.0,0.0,0.0,400000.0,0.0,0.0,0.0,0.0,40.0
BUENOS AIRES,Salliqueló,Quenumá,6721010,0.0,0.0,0.0,0.0,36000.0,0.0,0.0,0.0,36.0
BUENOS AIRES,Salliqueló,Salliqueló,6721020,151000000.0,0.0,30000.0,0.0,0.0,2000.0,0.0,0.0,156.0
BUENOS AIRES,Salto,Arroyo Dulce,6714010,438000000.0,0.0,0.0,510000.0,0.0,0.0,0.0,370.0,526.0
BUENOS AIRES,Salto,Gahan,6714030,181000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0
BUENOS AIRES,Salto,Inés Indart,6714040,0.0,0.0,0.0,150000.0,189000.0,4000.0,0.0,0.0,208.0
BUENOS AIRES,Salto,Salto,6714060,891000000.0,1320000.0,10000.0,813000.0,0.0,0.0,0.0,0.0,10.35
BUENOS AIRES,San Andrés de Giles,Azcuénaga,6728010,0.0,0.0,0.0,550000.0,7000.0,0.0,0.0,540.0,116.0
BUENOS AIRES,San Andrés de Giles,San Andrés de Giles,6728040,470000000.0,68400000.0,10000.0,372000.0,486000.0,1000.0,0.0,0.0,5.36
BUENOS AIRES,San Andrés de Giles,Solís,6728050,46000000.0,0.0,0.0,2610000.0,0.0,1000.0,0.0,1070.0,415.0
BUENOS AIRES,San Andrés de Giles,Villa Ruiz,6728070,0.0,0.0,0.0,1400000.0,0.0,0.0,0.0,860.0,226.0
BUENOS AIRES,San Andrés de Giles,Villa Espil,6728060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1040.0,104.0
BUENOS AIRES,San Andrés de Giles,Cucullú,6728020,0.0,0.0,0.0,0.0,218000.0,0.0,0.0,240.0,242.0
BUENOS AIRES,San Antonio de Areco,San Antonio de Areco,6735020,11900000.0,1840000.0,50000.0,272000.0,0.0,3000.0,0.0,222.0,7.98
BUENOS AIRES,San Antonio de Areco,Villa Lía,6735030,190000000.0,0.0,0.0,2450000.0,0.0,0.0,0.0,560.0,491.0
BUENOS AIRES,San Antonio de Areco,Duggan,6735010,0.0,0.0,0.0,2310000.0,0.0,0.0,0.0,2780.0,509.0
BUENOS AIRES,San Cayetano,Balneario San Cayetano,6742010,0.0,0.0,0.0,1130000.0,0.0,0.0,0.0,10.0,114.0
BUENOS AIRES,San Cayetano,San Cayetano,6742030,146000000.0,98400000.0,0.0,9020000.0,0.0,0.0,0.0,2680.0,2.3
BUENOS AIRES,San Cayetano,Ochandío,6742020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,15.0
BUENOS AIRES,San Fernando,San Fernando,6749010,26400000.0,16720000.0,20000.0,761000.0,13000.0,0.0,0.0,1090.0,27.09
BUENOS AIRES,San Fernando,Victoria,6749010,13700000.0,12410000.0,20000.0,137000.0,5000.0,2000.0,0.0,10.0,15.16
BUENOS AIRES,San Fernando,Virreyes,6749010,435000000.0,7390000.0,0.0,275000.0,1000.0,0.0,0.0,0.0,10.58
BUENOS AIRES,San Isidro,Acassuso,6756010,272000000.0,5250000.0,10000.0,3670000.0,1000.0,1000.0,0.0,0.0,5.89
BUENOS AIRES,San Isidro,Beccar,6756010,2000000.0,16040000.0,0.0,5580000.0,4000.0,0.0,0.0,800.0,18.68
BUENOS AIRES,San Isidro,Boulogne Sur Mer,6756010,17500000.0,19780000.0,40000.0,148000.0,13000.0,3000.0,0.0,50.0,23.03
BUENOS AIRES,San Isidro,Martínez,6756010,17200000.0,24030000.0,520000.0,396000.0,60000.0,1000.0,0.0,0.0,29.83
BUENOS AIRES,San Isidro,San Isidro,6756010,984000000.0,20890000.0,30000.0,6830000.0,16000.0,1000.0,0.0,10.0,22.58
BUENOS AIRES,San Isidro,Villa Adelina,6756010,862000000.0,1020000.0,0.0,153000.0,7000.0,0.0,0.0,0.0,12.6
BUENOS AIRES,San Miguel,Bella Vista,6760010,94000000.0,3480000.0,390000.0,792000.0,49000.0,2000.0,0.0,133.0,12.93
BUENOS AIRES,San Miguel,Campo De Mayo,6760010,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1.0
BUENOS AIRES,San Miguel,Muñiz,6760010,246000000.0,3270000.0,50000.0,187000.0,0.0,0.0,0.0,0.0,5.39
BUENOS AIRES,San Miguel,San Miguel,6760010,462000000.0,80210000.0,620000.0,2652000.0,108000.0,2000.0,0.0,1210.0,107.48
BUENOS AIRES,San Nicolás,Conesa,6763010,670000000.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,671.0
BUENOS AIRES,San Nicolás,Erézcano,6763020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,108.0
BUENOS AIRES,San Nicolás,General Rojo,6763030,0.0,0.0,0.0,6080000.0,0.0,2000.0,0.0,0.0,610.0
BUENOS AIRES,San Nicolás,San Nicolás de los Arroyos,6763050,80700000.0,17070000.0,20000.0,876000.0,0.0,3000.0,0.0,520.0,33.95
BUENOS AIRES,San Pedro,Río Tala,6770040,0.0,0.0,0.0,20000.0,237000.0,0.0,0.0,0.0,239.0
BUENOS AIRES,San Pedro,San Pedro,6770050,22500000.0,4720000.0,0.0,858000.0,78000.0,3000.0,0.0,780.0,15.71
BUENOS AIRES,San Pedro,Santa Lucía,6770060,0.0,0.0,0.0,30000.0,0.0,2000.0,0.0,0.0,5.0
BUENOS AIRES,San Vicente,Alejandro Korn,6778020,110000000.0,3510000.0,40000.0,615000.0,9000.0,0.0,0.0,3320.0,10.12
BUENOS AIRES,San Vicente,Domselaar,6778020,0.0,75000000.0,0.0,0.0,0.0,0.0,0.0,520.0,802.0
BUENOS AIRES,San Vicente,San Vicente,6778020,11300000.0,4130000.0,40000.0,4830000.0,5000.0,0.0,0.0,2170.0,5.97
BUENOS AIRES,Suipacha,General Rivas,6784010,96000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1230.0,219.0
BUENOS AIRES,Suipacha,Suipacha,6784020,273000000.0,0.0,20000.0,331000.0,0.0,0.0,0.0,2690.0,3.85
BUENOS AIRES,Tandil,De la Canal,6791010,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,390.0,44.0
BUENOS AIRES,Tandil,Gardey,6791030,0.0,0.0,0.0,2570000.0,35000.0,0.0,0.0,200.0,312.0
BUENOS AIRES,Tandil,María Ignacia  (Est. Vela),6791040,268000000.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,293.0
BUENOS AIRES,Tandil,OTROS,Sin Datos,0.0,0.0,0.0,0.0,45000.0,0.0,0.0,0.0,45.0
BUENOS AIRES,Tandil,Tandil,6791050,26200000.0,39050000.0,2030000.0,293000.0,277000.0,3000.0,0.0,8960.0,45.97
BUENOS AIRES,Tandil,Desvío Aguirre,6791050,0.0,0.0,0.0,120000.0,0.0,0.0,0.0,10.0,13.0
BUENOS AIRES,Tapalqué,Tapalqué,6798020,0.0,0.0,0.0,10000.0,0.0,1000.0,0.0,0.0,2.0
BUENOS AIRES,Tigre,Benavídez,6805010,858000000.0,9390000.0,0.0,893000.0,0.0,5000.0,0.0,159.0,20.78
BUENOS AIRES,Tigre,Dique Luján,6805010,40000000.0,2220000.0,0.0,1070000.0,0.0,0.0,0.0,850.0,2.45
BUENOS AIRES,Tigre,Don Torcuato Este,6805010,12900000.0,13470000.0,30000.0,982000.0,6000.0,0.0,0.0,230.0,24.62
BUENOS AIRES,Tigre,El Talar,6805010,495000000.0,7830000.0,0.0,636000.0,2000.0,2000.0,0.0,800.0,14.77
BUENOS AIRES,Tigre,General Pacheco,6805010,20200000.0,1180000.0,10000.0,369000.0,7000.0,2000.0,0.0,20.0,17.52
BUENOS AIRES,Tigre,Los Troncos Del Talar,6805010,477000000.0,6860000.0,0.0,29000.0,0.0,1000.0,0.0,0.0,10.24
BUENOS AIRES,Tigre,OTROS,Sin Datos,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,2.0
BUENOS AIRES,Tigre,Ricardo Rojas,6805010,10700000.0,3790000.0,0.0,19000.0,6000.0,0.0,0.0,0.0,6.77
BUENOS AIRES,Tigre,Rincón de Milberg,6805010,697000000.0,8930000.0,0.0,186000.0,0.0,0.0,0.0,450.0,11.53
BUENOS AIRES,Tigre,Tigre,6805010,766000000.0,12470000.0,0.0,467000.0,6000.0,6000.0,0.0,1760.0,18.09
BUENOS AIRES,Tigre,Don Torcuato Oeste,6805010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860.0,186.0
BUENOS AIRES,Tigre,Nordelta,6805010,930000000.0,5980000.0,0.0,251000.0,0.0,0.0,0.0,0.0,9.42
BUENOS AIRES,Tordillo,General Conesa,6812010,40000000.0,22700000.0,0.0,0.0,0.0,0.0,0.0,630.0,330.0
BUENOS AIRES,Tordillo,Villa Roch,6812010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,11.0
BUENOS AIRES,Tornquist,Saldungaray,6819020,564000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564.0
BUENOS AIRES,Tornquist,Sierra de la Ventana,6819030,0.0,48600000.0,0.0,6210000.0,0.0,0.0,0.0,0.0,1.11
BUENOS AIRES,Tornquist,Tornquist,6819040,131000000.0,96600000.0,0.0,146000.0,0.0,2000.0,0.0,0.0,2.56
BUENOS AIRES,Tornquist,Villa Serrana La Gruta,6819060,0.0,11900000.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0
BUENOS AIRES,Tornquist,Villa Ventana,6819070,475000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.0
BUENOS AIRES,Trenque Lauquen,30 de Agosto,6826040,0.0,18400000.0,0.0,14000.0,23800.0,0.0,0.0,0.0,3.96
BUENOS AIRES,Trenque Lauquen,OTROS,Sin Datos,0.0,0.0,0.0,0.0,0.0,4000.0,0.0,0.0,4.0
BUENOS AIRES,Trenque Lauquen,Trenque Lauquen,6826050,25300000.0,1600000.0,680000.0,1253000.0,68000.0,1000.0,0.0,124.0,16.45
BUENOS AIRES,Trenque Lauquen,Girodias,6826020,47000000.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,49.0
BUENOS AIRES,Trenque Lauquen,La Carreta,6826030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0
BUENOS AIRES,Trenque Lauquen,Trongé,6826060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0
BUENOS AIRES,Trenque Lauquen,Berutti,6826010,0.0,0.0,0.0,2820000.0,0.0,0.0,0.0,0.0,282.0
BUENOS AIRES,Tres Arroyos,Claromecó,6833020,268000000.0,0.0,0.0,7220000.0,0.0,0.0,0.0,7340.0,1.72
BUENOS AIRES,Tres Arroyos,Copetonas,6833030,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,890.0,90.0
BUENOS AIRES,Tres Arroyos,Lin Calel,6833040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,11.0
BUENOS AIRES,Tres Arroyos,Micaela Cascallares  (Est. Cascallares),6833050,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,1550.0,156.0
BUENOS AIRES,Tres Arroyos,Orense,6833060,0.0,0.0,10000.0,2460000.0,407000.0,0.0,0.0,1460.0,800.0
BUENOS AIRES,Tres Arroyos,Reta,6833070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2240.0,224.0
BUENOS AIRES,Tres Arroyos,San Francisco de Bellocq,6833080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,120.0
BUENOS AIRES,Tres Arroyos,San Mayol,6833090,0.0,0.0,0.0,0.0,9000.0,0.0,0.0,110.0,20.0
BUENOS AIRES,Tres Arroyos,Tres Arroyos,6833100,13500000.0,14560000.0,610000.0,151000.0,61000.0,1000.0,0.0,9030.0,18.46
BUENOS AIRES,Tres De Febrero,11 De Septiembre,6840010,23000000.0,120000.0,0.0,50000.0,1000.0,2000.0,0.0,0.0,1.23
BUENOS AIRES,Tres De Febrero,Caseros,6840010,24200000.0,23050000.0,20000.0,89000.0,25000.0,0.0,0.0,20.0,34.4
BUENOS AIRES,Tres De Febrero,Churruca,6840010,11000000.0,87800000.0,0.0,154000.0,0.0,0.0,0.0,0.0,2.43
BUENOS AIRES,Tres De Febrero,Ciudad Jardín Lomas del Palomar,6840010,507000000.0,5270000.0,0.0,8370000.0,2000.0,0.0,0.0,0.0,6.61
BUENOS AIRES,Tres De Febrero,Ciudadela,6840010,313000000.0,11590000.0,670000.0,1417000.0,117000.0,3000.0,0.0,40.0,26.26
BUENOS AIRES,Tres De Febrero,El Libertador,6840010,134000000.0,2750000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88
BUENOS AIRES,Tres De Febrero,Jose Ingenieros,6840010,115000000.0,190000.0,0.0,5470000.0,3000.0,0.0,0.0,50.0,2.57
BUENOS AIRES,Tres De Febrero,Loma Hermosa,6840010,992000000.0,5690000.0,0.0,550000.0,18000.0,0.0,0.0,0.0,6.75
BUENOS AIRES,Tres De Febrero,Martín Coronado,6840010,188000000.0,5050000.0,10000.0,268000.0,6000.0,0.0,0.0,0.0,7.92
BUENOS AIRES,Tres De Febrero,Pablo Podestá,6840010,1500000.0,3410000.0,0.0,70000.0,12000.0,0.0,0.0,4380.0,5.37
BUENOS AIRES,Tres De Febrero,Remedios De Escalada,6840010,113000000.0,2810000.0,0.0,817000.0,16000.0,0.0,0.0,0.0,11.11
BUENOS AIRES,Tres De Febrero,Saenz Peña,6840010,229000000.0,5110000.0,0.0,9690000.0,0.0,1000.0,0.0,10.0,6.31
BUENOS AIRES,Tres De Febrero,Santos Lugares,6840010,326000000.0,6250000.0,0.0,133000.0,8000.0,0.0,0.0,10.0,7.91
BUENOS AIRES,Tres De Febrero,Villa Bosch (Est. Juan Maria Bosch),6840010,228000000.0,7240000.0,0.0,58000.0,3000.0,0.0,0.0,0.0,13.27
BUENOS AIRES,Tres De Febrero,Villa Raffo,6840010,135000000.0,2020000.0,0.0,6560000.0,3000.0,0.0,0.0,0.0,2.82
BUENOS AIRES,Tres Lomas,Tres Lomas,6847020,93000000.0,72400000.0,10000.0,1360000.0,319000.0,0.0,0.0,940.0,1.37
BUENOS AIRES,Vicente López,Carapachay,6861010,861000000.0,530000.0,10000.0,213000.0,2000.0,0.0,0.0,0.0,8.3
BUENOS AIRES,Vicente López,Florida,6861010,15700000.0,14250000.0,20000.0,695000.0,6000.0,0.0,0.0,20.0,22.79
BUENOS AIRES,Vicente López,Florida Oeste,6861010,2000000.0,5490000.0,0.0,328000.0,5000.0,1000.0,0.0,2450.0,9.02
BUENOS AIRES,Vicente López,La Lucila,6861010,303000000.0,410000.0,10000.0,137000.0,1000.0,0.0,0.0,0.0,5.78
BUENOS AIRES,Vicente López,Munro,6861010,616000000.0,9210000.0,80000.0,576000.0,10000.0,1000.0,0.0,10.0,15.61
BUENOS AIRES,Vicente López,Olivos,6861010,13100000.0,23640000.0,50000.0,994000.0,10000.0,1000.0,0.0,0.0,34.91
